OID,Asset_Group,Is_Connected,Install_Year,Diameter,Material,Avg_Kam_Avg,Max_Kam_Max,Min_Kam_Min,Avg_Kam_Count,Avg_Kam_NaN_Count,Max_Avg_gpm,Line_Length,Dist_to_Storage,Dist_to_Hydrant,Dist_to_PV,Dist_to_SV,Leak_Y_N
4658,1,1,1975,6,83,0,0,0,0,0,0,88,6392,31,1069,20,0
7951,2,1,1904,0.75,0,0,0,0,0,0,0,20,3013,53,2339,17,0
143,2,1,0,0.75,0,0,0,0,0,0,0,19,433,55,4383,30,0
11571,1,1,1952,6,0,0,0,0,0,0,0,30,441,35,4379,4,0
3323,1,1,2002,4,0,0,0,0,0,0,0,35,6446,334,805,134,0
8653,2,1,2003,0,94,0,0,0,0,0,0,14,6437,339,794,125,0
9072,1,1,1972,6,0,0,0,0,0,0,0,60,921,80,4727,25,0
2495,2,1,1971,0.75,0,0,0,0,0,0,0,3,2668,63,3007,162,0
3148,1,1,1987,10,0,0,0,0,0,0,0,9,3017,33,2322,0,0
5423,2,1,1970,0.75,0,0,0,0,0,0,0,5,505,13,4332,29,0
7803,2,1,0,6,0,0,0,0,0,0,0,12,7835,11,1976,496,0
3120,2,1,1971,0.75,0,0,0,0,0,0,0,2,2670,65,3005,159,0
5304,1,1,1927,6,0,0,0,0,0,0,0,13,481,10,4348,0,0
5338,2,1,1927,6,0,0,0,0,0,0,0,7,488,3,4347,13,0
7036,2,1,0,6,0,0,0,0,0,0,0,12,7527,0,1934,227,0
1558,2,1,2004,8,88,0,0,0,0,0,0,1,3149,98,2217,55,0
8786,1,1,0,14,0,0,0,0,0,0,0,3,2670,63,3005,159,0
1559,2,1,2004,8,88,0,0,0,0,0,0,5,3148,98,2218,55,0
8785,1,1,0,14,0,0,0,0,0,0,0,57,2672,65,2966,102,0
3750,1,1,1987,10,0,0,0,0,0,0,0,66,3021,17,2311,14,0
9439,1,1,1918,10,0,0,0,0,0,0,0,53,2958,22,2623,388,0
11276,2,1,1918,6,0,0,0,0,0,0,0,13,2999,9,2621,441,0
7877,1,1,1919,6,0,0,0,0,0,0,0,55,3116,15,2528,50,0
8612,2,1,1919,6,0,0,0,0,0,0,0,10,3139,7,2528,50,0
10791,2,1,1904,0.75,0,0,0,0,0,0,0,17,3012,44,2336,0,0
5120,2,1,1920,6,0,0,0,0,0,0,0,12,3701,0,2130,26,0
5004,2,1,1919,6,0,0,0,0,0,0,0,7,3133,0,2536,57,0
2777,2,1,1918,6,0,0,0,0,0,0,0,9,2995,0,2618,441,0
4578,2,1,1927,6,0,0,0,0,0,0,0,3,494,0,4346,15,0
10689,1,1,1987,10,0,0,0,0,0,0,0,5,3012,40,2331,0,0
2042,2,1,2004,6,88,0,0,0,0,0,0,3,3053,40,2321,17,0
11282,2,1,2004,6,88,0,0,0,0,0,0,3,3053,36,2321,20,0
7249,1,1,2004,20,88,0,0,0,0,0,0,32,3053,36,2289,14,0
10108,1,1,0,6,0,0,0,0,0,0,0,96,7840,23,1985,496,0
9673,1,1,1995,10,0,0,0,0,0,0,0,20,2778,62,1179,124,0
90,1,1,1927,6,0,0,0,0,0,0,0,18,473,17,4360,0,0
1845,2,1,2003,6,0,0,0,0,0,0,0,3,3050,0,2310,19,0
1505,1,1,2002,6,0,0,0,0,0,0,0,50,6566,94,931,260,0
11965,1,1,2002,4,0,0,0,0,0,0,0,6,6566,93,931,257,0
6767,2,1,1909,6,0,0,0,0,0,0,0,6,2762,0,2927,41,0
10690,1,1,1987,10,0,0,0,0,0,0,0,0,3011,44,2336,0,0
10666,2,1,0,0.75,0,0,0,0,0,0,0,12,428,68,4402,37,0
4822,1,1,0,4,0,0,0,0,0,0,0,62,2539,243,3044,71,0
307,2,1,1971,0.75,0,0,0,0,0,0,0,8,2720,84,2957,87,0
8393,2,1,0,0.75,84,0,0,0,0,0,0,4,2822,147,2533,54,0
4553,2,1,2003,6,0,0,0,0,0,0,0,6,3054,3,2304,19,0
9838,2,1,1909,6,0,0,0,0,0,0,0,6,2767,6,2923,41,0
2431,1,1,1909,6,0,0,0,0,0,0,0,2,2771,12,2923,41,0
10587,1,1,1970,2,83,0,0,0,0,0,0,4,468,31,4375,0,0
1851,2,1,0,0.75,84,0,0,0,0,0,0,4,2825,150,2530,57,0
5834,1,1,2002,12,0,0,0,0,0,0,0,381,6375,8,723,76,0
9809,1,1,1909,6,0,0,0,0,0,0,0,41,2772,12,2895,0,0
3354,1,1,0,6,0,0,0,0,0,0,0,3,4048,133,753,143,0
7320,1,1,0,6,0,0,0,0,0,0,0,8,4048,126,745,135,0
3205,1,1,1909,14,0,0,0,0,0,0,0,15,2714,88,2956,87,0
1138,1,1,0,8,0,0,0,0,0,0,0,32,3061,24,2277,0,0
1980,1,1,2003,8,0,0,0,0,0,0,0,4,3060,20,2309,0,0
2397,1,1,2003,8,0,0,0,0,0,0,0,2,3060,18,2308,0,0
2398,1,1,2003,8,0,0,0,0,0,0,0,5,3060,18,2304,2,0
681,1,1,1987,12,0,0,0,0,0,0,0,99,2850,17,2397,62,0
11723,1,1,2003,10,0,0,0,0,0,0,0,14,3055,9,2304,19,0
11724,1,1,2003,10,0,0,0,0,0,0,0,158,3033,16,2295,8,0
6729,1,1,1952,6,0,0,0,0,0,0,0,6,468,33,4378,4,0
6408,2,1,1971,0.75,0,0,0,0,0,0,0,2,2724,88,2956,87,0
7238,1,1,2003,10,0,0,0,0,0,0,0,16,3059,9,2304,4,0
363,1,1,1920,6,0,7,29,0,77,0,0,95,3772,84,1961,79,0
5462,2,1,1970,0.75,0,8,11,6,153,0,0,14,642,85,4273,68,0
6473,1,1,1970,2,83,0,0,0,0,0,0,45,637,68,4273,23,0
3204,1,1,1909,14,0,0,0,0,0,0,0,37,2725,57,2932,50,0
1348,1,1,2003,10,0,0,0,0,0,0,0,4,3064,20,2304,0,0
1891,1,1,1952,6,0,0,0,0,0,0,0,13,473,31,4376,0,0
9103,1,1,2003,10,0,0,0,0,0,0,0,29,3065,23,2304,0,0
7879,2,1,1971,0.75,0,0,0,0,0,0,0,6,2747,52,2934,51,0
7319,1,1,0,6,0,0,0,0,0,0,0,62,4056,66,687,74,0
4336,1,1,2003,10,0,0,0,0,0,0,0,81,3072,51,2305,0,0
4966,2,1,1970,0.75,0,0,0,0,0,0,0,4,639,82,4275,70,0
7821,1,1,1904,6,0,0,0,0,0,0,0,52,3099,21,2336,0,0
6533,1,1,0,6,0,0,0,0,0,0,0,56,965,95,4731,23,0
11035,1,1,1969,10,0,0,0,0,0,0,0,53,3440,57,2242,0,0
4290,1,1,2002,4,0,0,0,0,0,0,0,85,6473,252,827,162,0
9672,1,1,1995,10,0,0,0,0,0,0,0,15,2791,48,1166,124,0
9666,1,1,1995,10,0,0,0,0,0,0,0,38,2783,47,1061,181,0
1837,2,1,2003,2,0,0,0,0,0,0,0,5,6606,144,977,260,0
1219,2,1,1909,6,0,0,0,0,0,0,0,7,896,0,4312,8,0
159,1,1,0,10,0,0,0,0,0,0,0,395,3019,70,2292,61,0
1185,1,1,0,8,0,0,0,0,0,0,0,26,3099,50,2245,4,0
6416,2,1,1971,0.75,0,0,0,0,0,0,0,2,2751,55,2932,50,0
2000,1,1,1952,6,0,0,0,0,0,0,0,84,484,18,4367,0,0
3203,1,1,1909,14,0,0,0,0,0,0,0,51,2753,44,2892,4,0
1504,1,1,2002,6,0,0,0,0,0,0,0,131,6609,144,979,195,0
7948,2,1,1909,6,0,0,0,0,0,0,0,14,893,7,4319,5,0
11186,2,0,1987,0.75,84,0,0,0,0,0,0,3,2873,92,2471,94,0
1782,1,1,1918,6,0,0,0,0,0,0,0,13,883,11,4321,0,0
290,2,0,1987,0.75,84,0,0,0,0,0,0,3,2873,92,2471,94,0
2741,2,1,1958,0.75,0,0,0,0,0,0,0,11,2515,119,3172,118,0
4416,1,1,1948,10,0,0,0,0,0,0,0,161,3097,8,2309,25,0
5425,2,0,1987,0.75,84,0,0,0,0,0,0,3,2877,88,2467,98,0
9671,1,1,1995,10,0,0,0,0,0,0,0,14,2798,35,1154,126,0
4619,2,0,1987,0.75,84,0,0,0,0,0,0,2,2877,88,2467,97,0
8320,2,1,2003,0.75,0,0,0,0,0,0,0,7,7349,11,1927,212,0
8475,2,0,1987,0.75,84,0,0,0,0,0,0,3,2881,85,2463,101,0
7874,2,0,1987,0.75,84,0,0,0,0,0,0,3,2881,85,2464,101,0
11206,2,1,2003,6,0,0,0,0,0,0,0,4,7360,0,1932,204,0
9073,1,1,1972,6,0,0,0,0,0,0,0,30,921,80,4726,12,0
4829,2,1,1958,0.75,0,0,0,0,0,0,0,4,2521,121,3174,119,0
10049,2,0,1987,0.75,84,0,0,0,0,0,0,3,2886,80,2458,106,0
5723,2,1,2003,6,0,0,0,0,0,0,0,3,7361,4,1935,202,0
8319,2,1,2003,0.75,0,0,0,0,0,0,0,11,7352,7,1933,202,0
5894,1,1,1975,6,83,0,0,0,0,0,0,8,6461,17,1110,0,0
115,1,1,1952,6,0,0,0,0,0,0,0,378,901,17,4333,0,0
6425,2,0,1987,0.75,84,0,0,0,0,0,0,2,2886,80,2459,106,0
350,1,1,1952,6,0,0,0,0,0,0,0,4,893,21,4333,3,0
2858,1,1,1952,6,0,0,0,0,0,0,0,6,897,22,4333,0,0
9330,1,1,1972,6,0,0,0,0,0,0,0,3,896,22,4333,0,0
5186,1,1,1918,10,0,0,0,0,0,0,0,11,2523,122,3163,108,0
334,1,1,1952,6,0,0,0,0,0,0,0,10,883,21,4333,5,0
9682,1,1,1972,20,83,0,0,0,0,0,0,46,871,54,4680,16,0
11019,1,1,1958,20,0,0,0,0,0,0,0,31,908,66,4713,0,0
5895,2,0,1987,0.75,84,0,0,0,0,0,0,3,2889,77,2456,109,0
3319,1,1,0,8,0,0,0,0,0,0,0,4,3092,45,2273,0,0
5722,2,1,2003,6,0,0,0,0,0,0,0,27,7362,7,1938,190,0
4657,1,1,1975,6,83,0,0,0,0,0,0,16,6457,17,1112,8,0
695,1,1,1975,6,83,0,0,0,0,0,0,16,6466,8,1117,8,0
9920,2,1,1975,6,83,0,0,0,0,0,0,5,6475,3,1123,16,0
1819,1,1,1952,6,0,0,0,0,0,0,0,271,622,23,4334,13,0
9670,1,1,1995,10,0,0,0,0,0,0,0,14,2803,25,1139,131,0
11398,2,0,1987,0.75,84,0,0,0,0,0,0,2,2889,77,2456,109,0
7351,2,0,1987,0.75,84,0,0,0,0,0,0,3,2891,74,2453,111,0
8309,1,1,1972,6,0,0,0,0,0,0,0,151,882,25,4336,0,0
1877,2,1,2003,0,0,0,0,0,0,0,0,2,3096,46,2269,12,0
3837,1,1,1972,20,83,0,0,0,0,0,0,13,844,59,4668,24,0
9667,1,1,1995,10,0,0,0,0,0,0,0,21,2798,28,1096,160,0
2496,1,1,1967,8,83,0,0,0,0,0,0,48,2958,58,2675,388,0
11562,2,1,2003,0,0,0,0,0,0,0,0,15,3096,46,2269,3,0
11811,1,1,1909,6,0,0,0,0,0,0,0,4,2794,42,2892,0,0
4546,2,0,1987,0.75,84,0,0,0,0,0,0,2,2891,74,2454,111,0
5653,2,0,1987,0.75,84,0,0,0,0,0,0,3,2893,72,2451,113,0
4425,1,1,2003,6,0,0,0,0,0,0,0,2,3095,47,2271,0,0
6676,1,1,2003,6,0,0,0,0,0,0,0,3,3095,47,2273,0,0
1184,1,1,0,8,0,0,0,0,0,0,0,3,3096,48,2271,3,0
4426,1,1,2003,6,0,0,0,0,0,0,0,6,3096,46,2271,2,0
1277,2,0,1987,0.75,84,0,0,0,0,0,0,2,2893,72,2452,113,0
11056,1,1,1919,10,0,0,0,0,0,0,0,107,2532,132,3057,15,0
685,1,1,1918,10,0,0,0,0,0,0,0,388,2622,58,2675,15,0
2026,2,1,1975,6,83,0,0,0,0,0,0,3,6479,0,1127,19,0
8243,2,0,1987,0.75,84,0,0,0,0,0,0,3,2895,70,2449,115,0
680,1,1,1987,12,0,0,0,0,0,0,0,16,2949,4,2381,46,0
3482,2,1,1987,6,0,0,0,0,0,0,0,1,2965,2,2381,46,0
5032,2,0,1987,0.75,84,0,0,0,0,0,0,2,2895,70,2450,115,0
2996,1,1,1972,6,0,0,0,0,0,0,0,16,871,38,4668,0,0
3836,1,1,1972,20,83,0,0,0,0,0,0,17,857,54,4669,16,0
7734,1,1,1909,14,0,0,0,0,0,0,0,19,2797,46,2884,0,0
4397,1,1,1920,6,0,0,0,0,0,0,0,26,3824,62,1940,174,0
5674,1,1,1920,4,0,0,0,0,0,0,0,19,3807,79,1961,174,0
8227,2,1,1987,6,0,0,0,0,0,0,0,2,2965,0,2380,46,0
5966,1,1,1920,6,0,0,0,0,0,0,0,20,3862,34,1885,251,0
5956,2,1,1909,6,0,0,0,0,0,0,0,2,1274,0,4321,379,0
7061,2,1,1919,6,0,0,0,0,0,0,0,7,3111,8,2561,97,0
10358,1,1,1919,6,0,0,0,0,0,0,0,23,3104,15,2561,97,0
6370,2,1,1919,6,0,0,0,0,0,0,0,8,3104,0,2567,99,0
9884,2,1,1920,6,0,0,0,0,0,0,0,10,3832,0,1916,251,0
9669,1,1,1995,10,0,0,0,0,0,0,0,12,2806,22,1127,140,0
10899,2,1,1909,6,0,0,0,0,0,0,0,8,1273,2,4323,379,0
10248,1,1,1919,4,0,0,0,0,0,0,0,64,2577,236,3044,8,0
9074,1,1,1972,6,0,0,0,0,0,0,0,12,947,73,4714,0,0
6095,1,1,0,6,0,0,0,0,0,0,0,75,7028,6,1724,45,0
6472,1,1,1970,2,83,0,0,0,0,0,0,23,628,64,4318,0,0
7964,2,1,1970,0.75,0,0,0,0,0,0,0,17,621,53,4318,23,0
9668,1,1,1995,10,0,0,0,0,0,0,0,13,2806,22,1115,149,0
5718,2,1,1920,6,0,0,0,0,0,0,0,24,3841,10,1900,251,0
8490,2,1,0,6,0,0,0,0,0,0,0,4,4050,0,612,348,0
2597,1,1,1972,20,83,0,0,0,0,0,0,8,939,70,4712,0,0
6534,1,1,0,6,0,0,0,0,0,0,0,23,947,73,4714,0,0
7855,1,1,1920,6,0,0,0,0,0,0,0,51,3837,34,1900,200,0
5142,2,1,1970,0.75,0,0,0,0,0,0,0,5,617,49,4320,29,0
5693,2,1,0,6,0,0,0,0,0,0,0,5,4054,4,607,343,0
6444,2,1,2003,0.75,0,0,0,0,0,0,0,28,7348,33,1952,190,0
3780,1,0,1904,6,0,0,0,0,0,0,0,21,3142,2,2321,22,0
11944,1,1,0,6,0,0,0,0,0,0,0,1,947,72,4712,0,0
11939,1,1,1972,6,0,0,0,0,0,0,0,13,881,26,4659,0,0
2625,1,1,1972,20,83,0,0,0,0,0,0,163,947,72,4712,1,0
6256,1,1,1904,6,0,0,0,0,0,0,0,17,3147,18,2319,0,0
6827,1,1,0,6,0,7,20,0,138,0,0,584,3970,9,607,5,0
1675,1,1,0,6,0,32,297,6,153,0,0,384,4059,9,573,42,0
5721,2,1,2003,6,0,0,0,0,0,0,0,1,7373,33,1962,190,0
1627,2,1,2003,0.75,0,0,0,0,0,0,0,28,7373,34,1963,166,0
5720,2,1,2003,6,0,0,0,0,0,0,0,35,7373,34,1963,179,0
535,2,1,1904,6,0,0,0,0,0,0,0,1,3148,0,2324,21,0
3831,2,1,1904,6,0,0,0,0,0,0,0,7,3149,1,2318,21,0
5421,1,0,1904,6,0,0,0,0,0,0,0,13,3150,2,2323,12,0
9573,1,1,0,10,0,16,72,8,153,0,0,252,3320,9,2278,53,0
7789,2,1,0,6,0,0,0,0,0,0,0,16,562,0,4349,31,0
10137,1,0,1904,6,0,0,0,0,0,0,0,5,3155,13,2325,11,0
863,1,1,1919,6,0,0,0,0,0,0,0,60,4115,26,632,22,0
10466,1,1,1948,10,0,0,0,0,0,0,0,19,3155,8,2318,17,0
2554,2,1,0,6,0,0,0,0,0,0,0,6,2829,0,1129,134,0
11938,1,1,1972,6,0,0,0,0,0,0,0,1,888,25,4658,5,0
11021,1,1,1972,6,0,0,0,0,0,0,0,2,889,24,4656,3,0
11006,1,1,1970,2,83,0,0,0,0,0,0,17,622,64,4341,0,0
11020,1,1,1972,6,0,0,0,0,0,0,0,3,889,23,4653,0,0
4663,1,1,1953,36,83,0,0,0,0,0,0,10,2894,136,1252,0,0
8622,2,1,0,6,0,0,0,0,0,0,0,6,2835,6,1127,134,0
2635,1,1,1972,6,0,0,0,0,0,0,0,4,889,22,4649,0,0
7233,2,1,0,6,0,0,0,0,0,0,0,2,561,16,4365,29,0
6655,1,1,1952,6,0,0,0,0,0,0,0,10,561,18,4365,28,0
4640,2,1,2003,2,0,0,0,0,0,0,0,5,6717,274,1103,195,0
8311,1,1,1972,6,0,0,0,0,0,0,0,75,883,22,4575,4,0
8508,2,1,0,6,0,0,0,0,0,0,0,5,889,17,4649,4,0
4662,1,1,1953,36,83,0,0,0,0,0,0,135,2841,12,1127,8,0
5850,2,1,0,6,0,0,0,0,0,0,0,17,894,0,4646,6,0
1503,1,1,2002,6,0,0,0,0,0,0,0,74,6720,259,1105,124,0
4289,1,1,2002,4,0,0,0,0,0,0,0,40,6541,215,882,180,0
12002,2,1,2003,0,0,0,0,0,0,0,0,12,6533,248,873,206,0
4979,1,1,1952,6,0,0,0,0,0,0,0,55,570,20,4358,17,0
9695,1,1,1909,6,0,0,0,0,0,0,0,29,559,20,4365,0,0
91,1,1,2002,6,0,0,0,0,0,0,0,74,6843,133,1199,0,0
10969,1,1,1919,6,0,0,0,0,0,0,0,1,2610,236,3054,7,0
10970,1,1,1919,6,0,0,0,0,0,0,0,7,2610,236,3054,0,0
5719,2,1,2003,6,0,0,0,0,0,0,0,38,7387,69,1995,174,0
10045,2,1,2003,0.75,0,0,0,0,0,0,0,6,7387,69,1995,173,0
11721,2,0,1972,0.75,0,0,0,0,0,0,0,25,1002,97,4687,59,0
1977,1,1,2003,2,94,0,0,0,0,0,0,17,6829,137,1188,0,0
5068,1,1,1919,6,0,0,0,0,0,0,0,15,2614,237,3055,0,0
9733,1,1,1909,6,0,0,0,0,0,0,0,14,554,47,4394,0,0
12007,1,1,0,8,88,0,0,0,0,0,0,356,7082,36,1762,84,0
10932,1,1,0,8,88,0,0,0,0,0,0,163,6935,10,1600,18,0
714,2,1,0,6,0,0,0,0,0,0,0,3,6930,0,1600,86,0
3678,2,1,0,6,0,0,0,0,0,0,0,7,6931,3,1600,84,0
5069,1,1,0,8,88,0,0,0,0,0,0,5,6931,10,1595,84,0
11953,1,1,1953,36,83,0,0,0,0,0,0,271,3741,771,1633,232,0
5188,1,1,2002,6,0,0,0,0,0,0,0,116,6772,137,1113,17,0
5545,2,0,1972,0.75,0,214,461,130,153,0,0,8,1000,93,4679,64,0
4288,1,1,2002,4,0,0,0,0,0,0,0,81,6572,143,909,144,0
5310,1,1,1938,6,0,0,0,0,0,0,0,34,4161,8,602,8,0
522,2,1,2003,2,0,0,0,0,0,0,0,6,6780,259,1175,124,0
1151,2,1,1938,6,0,0,0,0,0,0,0,2,4164,0,619,12,0
4296,2,1,1938,6,0,0,0,0,0,0,0,6,4166,2,613,8,0
6544,1,1,0,6,0,0,0,0,0,0,0,111,7064,3,1732,54,0
10062,1,1,0,6,0,0,0,0,0,0,0,199,7164,114,1842,165,0
1502,1,1,2002,6,0,0,0,0,0,0,0,87,6783,239,1176,49,0
9367,2,1,2003,2,0,0,0,0,0,0,0,6,6783,253,1176,122,0
3078,2,1,0,0,0,0,0,0,0,0,0,6,7064,3,1731,54,0
6543,1,1,0,6,0,0,0,0,0,0,0,5,7060,1,1727,49,0
5448,2,1,0,0,0,0,0,0,0,0,0,6,7060,2,1727,49,0
6542,1,1,0,6,0,0,0,0,0,0,0,4,7056,2,1724,45,0
5774,1,1,0,6,0,0,0,0,0,0,0,45,7016,6,1679,0,0
9679,2,1,0,6,0,0,0,0,0,0,0,1,7056,6,1723,45,0
1148,2,1,0,6,0,0,0,0,0,0,0,6,7057,0,1723,45,0
864,1,1,1919,6,0,0,0,0,0,0,0,9,4172,26,623,19,0
6281,1,1,1938,6,0,0,0,0,0,0,0,8,4172,8,613,0,0
1496,2,1,0,0,0,0,0,0,0,0,0,2,7067,6,1731,54,0
4639,2,1,0,0,0,0,0,0,0,0,0,2,7063,5,1728,50,0
1596,1,1,1938,6,0,0,0,0,0,0,0,19,4177,13,613,0,0
442,1,1,0,8,0,0,0,0,0,0,3,174,7403,11,2030,0,0
3247,1,1,1919,6,0,0,0,0,0,0,0,96,4181,28,537,19,0
8310,1,1,1972,6,0,0,0,0,0,0,0,89,881,76,4486,78,0
6259,2,1,0,0,0,0,0,0,0,0,0,4,7344,147,2022,249,0
10063,1,1,0,6,0,0,0,0,0,0,0,225,7344,7,2022,29,0
6344,2,1,0,0,0,0,0,0,0,0,0,2,7346,151,2025,249,0
4115,1,1,2003,2,94,0,0,0,0,0,0,9,6746,168,1088,0,0
4114,1,1,2003,2,94,0,0,0,0,0,0,15,6755,159,1097,9,0
1300,2,1,1958,6,0,0,0,0,0,0,0,6,3959,0,975,7,0
4113,1,1,2003,2,94,0,0,0,0,0,0,3,6769,157,1110,23,0
5740,1,1,2002,6,0,0,0,0,0,0,0,3,6772,154,1113,26,0
7811,2,1,1958,6,0,0,0,0,0,0,0,5,3965,6,972,5,0
5739,1,1,2002,6,0,0,0,0,0,0,0,20,6774,139,1115,28,0
11133,1,1,0,6,0,0,0,0,0,0,0,5,3969,11,972,0,0
2624,1,1,1972,20,83,0,0,0,0,0,0,141,1108,29,4714,163,0
8417,2,1,1972,0.75,0,0,0,0,0,0,0,27,1105,133,4687,163,0
9753,1,1,0,6,0,0,0,0,0,0,0,9,3969,11,976,0,0
7627,1,1,0,10,0,0,0,0,0,0,0,7,3969,17,979,9,0
1533,1,1,2002,6,0,0,0,0,0,0,0,31,6857,218,1261,19,0
8273,1,1,1958,6,0,0,0,0,0,0,0,28,3974,22,979,0,0
11462,1,1,0,10,0,4,8,0,102,0,0,329,3976,22,826,11,0
6530,2,1,1958,0.75,0,0,0,0,0,0,0,4,3960,50,1015,13,0
5738,1,1,2002,6,0,0,0,0,0,0,0,21,6791,123,1130,48,0
9248,2,1,1958,0.75,0,0,0,0,0,0,0,4,3960,52,1017,14,0
2582,1,1,0,8,0,0,0,0,0,0,0,29,7563,26,2106,0,0
9441,2,1,1958,0.75,0,0,0,0,0,0,0,10,3964,50,1009,8,0
598,2,1,1958,0.75,0,0,0,0,0,0,0,4,3959,60,1023,21,0
3647,2,1,0,6,0,0,0,0,0,0,0,4,3312,0,2466,306,0
9857,2,1,1958,0.75,0,0,0,0,0,0,0,9,3964,52,1012,11,0
5111,2,1,0,6,0,0,0,0,0,0,0,5,3315,4,2462,305,0
2413,2,1,2003,2,94,0,0,0,0,0,0,12,6629,137,960,144,0
4287,1,1,2002,4,0,0,0,0,0,0,0,120,6636,81,968,76,0
5274,2,1,0,6,0,0,0,0,0,0,0,2,7546,0,2105,26,0
982,2,1,1972,0.75,0,0,0,0,0,0,0,6,1104,133,4681,166,0
8065,2,1,0,6,0,0,0,0,0,0,0,5,7547,2,2107,27,0
5287,2,1,1958,0.75,0,0,0,0,0,0,0,9,3963,60,1018,19,0
8914,1,1,1958,6,0,0,0,0,0,0,0,5,3973,45,1003,0,0
7171,2,1,1958,0.75,0,0,0,0,0,0,0,4,3973,49,1005,5,0
8915,1,1,1958,6,0,0,0,0,0,0,0,3,3973,49,1007,5,0
8916,1,1,1958,6,0,0,0,0,0,0,0,3,3973,52,1009,8,0
3331,1,1,0,6,0,0,0,0,0,0,0,1,7549,7,2111,28,0
6343,1,1,0,12,0,0,0,0,0,0,0,33,7589,34,2120,0,0
8917,1,1,1958,6,0,0,0,0,0,0,0,8,3972,55,1012,11,0
7865,2,1,1958,0.75,0,0,0,0,0,0,0,6,3977,51,1001,6,0
8918,1,1,1958,6,0,0,0,0,0,0,0,142,3961,62,1018,19,0
5737,1,1,2002,6,0,0,0,0,0,0,0,95,6808,91,1146,0,0
4587,1,1,2002,6,0,0,0,0,0,0,0,17,6887,201,1288,8,0
8921,1,1,1958,6,0,0,0,0,0,0,0,45,3959,383,1302,342,0
11113,1,1,2002,6,0,0,0,0,0,0,0,5,6896,201,1292,3,0
309,1,1,2002,12,0,0,0,0,0,0,0,28,6914,207,1323,24,0
7635,1,1,2002,12,0,0,0,0,0,0,0,112,6914,235,1323,22,0
8064,1,1,2002,12,0,0,0,0,0,0,0,3,6900,201,1297,0,0
3475,1,1,2002,12,0,0,0,0,0,0,0,3,6903,202,1300,0,0
755,1,1,0,12,0,0,0,0,0,0,0,24,7603,24,2149,0,0
5225,1,1,2002,12,0,0,0,0,0,0,0,5,6905,197,1302,0,0
7261,1,1,2002,12,0,0,0,0,0,0,0,4,6905,202,1302,0,0
4785,1,1,2002,12,0,0,0,0,0,0,0,68,6681,8,1009,10,0
11378,2,1,2003,6,0,0,0,0,0,0,0,4,6681,4,1009,77,0
2809,1,1,0,6,0,0,0,0,0,0,0,383,7972,31,2211,594,0
4446,2,1,0,6,0,0,0,0,0,0,0,16,7972,15,2211,586,0
1979,1,1,2002,12,0,0,0,0,0,0,0,24,6909,203,1306,0,0
2336,1,1,1919,6,0,40,443,8,149,4,0,25,4272,108,515,96,0
5047,2,1,2003,6,0,0,0,0,0,0,0,4,6683,0,1011,78,0
1610,1,1,2002,12,0,0,0,0,0,0,0,211,6908,23,1304,0,0
2095,2,1,2003,6,0,0,0,0,0,0,0,3,6968,0,1312,139,0
5082,2,1,2003,6,0,0,0,0,0,0,0,4,6970,3,1314,139,0
8096,1,1,2002,8,0,0,0,0,0,0,0,2,6973,7,1317,139,0
8097,1,1,2002,8,0,0,0,0,0,0,0,46,6975,8,1318,141,0
6458,1,1,2002,8,0,0,0,0,0,0,0,139,6890,7,1222,0,0
9335,2,1,0,6,0,0,0,0,0,0,0,15,7978,0,2223,579,0
2360,2,1,1958,0.75,0,0,0,0,0,0,0,5,3949,383,1304,342,0
2358,2,1,1958,0.75,0,0,0,0,0,0,0,5,3954,383,1302,342,0
5005,1,1,0,12,0,0,0,0,0,0,0,83,7613,15,2171,24,0
8978,2,1,0,6,0,0,0,0,0,0,0,15,7613,9,2171,24,0
4786,1,1,2002,12,0,0,0,0,0,0,0,10,6735,69,1066,0,0
8920,1,1,1958,6,0,0,0,0,0,0,0,113,3958,271,1202,230,0
3786,2,1,0,6,0,0,0,0,0,0,0,9,7626,0,2176,27,0
2416,1,1,2002,12,0,0,0,0,0,0,0,5,6743,78,1074,0,0
2335,1,1,1919,6,0,40,443,8,149,4,0,60,4296,133,464,120,0
6781,1,1,2002,12,0,0,0,0,0,0,0,4,6747,83,1078,0,0
7180,1,1,2002,8,0,0,0,0,0,0,0,4,6747,82,1078,0,0
3896,2,1,1958,0.75,0,0,0,0,0,0,0,9,3961,202,1137,161,0
8919,1,1,1958,6,0,0,0,0,0,0,0,69,3959,202,1141,161,0
1573,1,1,2002,12,0,0,0,0,0,0,0,303,6750,17,1081,0,0
2391,1,1,2002,8,0,0,0,0,0,0,0,81,6750,73,1080,0,0
10657,2,1,1958,0.75,0,0,0,0,0,0,0,4,3970,203,1135,161,0
9656,1,1,1972,20,83,0,0,0,0,0,0,12,1249,30,4721,305,0
1472,2,1,2003,0,0,0,0,0,0,0,0,7,7007,53,1346,141,0
8098,1,1,2002,8,0,0,0,0,0,0,0,30,7011,53,1351,148,0
5107,2,1,0,6,0,0,0,0,0,0,0,21,1237,0,4691,298,0
1863,1,1,0,4,0,0,0,0,0,0,0,6,1252,17,4702,311,0
6070,1,1,2002,6,0,0,0,0,0,0,0,4,6886,92,1218,0,0
10051,2,1,1958,0.75,0,0,0,0,0,0,0,8,3959,271,1198,229,0
1517,1,1,2002,8,0,0,0,0,0,0,0,3,6889,92,1220,0,0
969,1,1,2002,8,0,0,0,0,0,0,0,4,6886,89,1218,0,0
